114.59923,971.37964,114.064156,911.02136
115.94849,970.98926,114.64861,905.6206
117.21768,970.5342,115.23416,900.20996
108.27759,964.4916,115.820786,894.7894
119.46605,969.4504,114.64861,905.6206
120.423004,968.833,115.23416,900.20996
121.255775,968.1737,115.820786,894.7894
121.95645,967.4795,116.40843,889.3591
123.1054,961.45544,116.99723,883.9186
124.11093,955.41437,117.58705,878.46826
124.96908,949.36346,118.17797,873.0078
110.57962,943.22,118.77001,867.5374
126.234924,937.26013,119.363106,862.0569
111.73691,932.5261,122.52677,882.8281
112.3171,927.16455,128.01398,881.74603
112.898415,921.79333,133.4594,880.6721
111.73691,932.5261,138.86343,879.60645
112.3171,927.16455,144.2266,878.5487
112.898415,921.79333,149.5493,877.499
113.48075,916.41223,154.83209,876.4572
114.064156,911.02136,160.0754,875.42316
114.64861,905.6206,165.27954,874.39685
115.23416,900.20996,149.5493,877.499
115.820786,894.7894,154.83209,876.4572
114.64861,905.6206,160.07536,875.42316
115.23416,900.20996,165.27954,874.39685
115.820786,894.7894,170.44507,873.3782
116.40843,889.3591,175.57242,872.36694
120.55982,873.07794,180.66196,871.3633
117.58705,878.46826,185.71411,870.36694
118.17797,873.0078,190.72931,869.3779
118.77001,867.5374,195.70795,868.39606
119.363106,862.0569,171.06021,868.121
122.52677,882.8281,171.67642,862.8545
128.01398,881.74603,172.29376,857.5787
133.4594,880.6721,172.91217,852.2936
138.86343,879.60645,173.53168,846.999
144.2266,878.5487,174.15227,841.6951
149.5493,877.499,174.77397,836.38196
154.83209,876.4572,175.39679,831.05914
160.0754,875.42316,176.02075,825.7268
165.27954,874.39685,176.64575,820.38513
149.5493,877.499,177.27194,815.03394
154.83209,876.4572,177.27194,815.0338
160.07536,875.42316,177.89917,809.6731
165.27954,874.39685,178.52756,804.3027
156.79681,875.2666,179.15706,798.9227
175.57242,872.36694,179.78769,793.5331
180.66196,871.3633,180.41946,788.1339
185.71411,870.36694,174.5879,794.26404
190.72931,869.3779,169.34865,795.0005
195.70795,868.39606,164.06955,795.74243
171.06021,868.121,158.75006,796.49023
171.67642,862.8545,153.38982,797.24365
172.29376,857.5787,147.98831,798.0029
172.91217,852.2936,142.54509,798.76794
173.53168,846.999,147.98831,798.0028
174.15227,841.6951,142.54509,798.768
174.77397,836.38196,137.05962,799.53894
175.39679,831.05914,131.5314,800.31604
176.02075,825.7268,125.95994,801.0991
176.64575,820.38513,120.34479,801.8884
177.27194,815.03394,114.68541,802.68384
177.27194,815.0338,108.981186,803.4857
177.89917,809.6731,126.56636,795.4956
178.52756,804.3027,127.173935,789.8817
179.15706,798.9227,127.78261,784.2573
179.78769,793.5331,128.39241,778.62244
180.41946,788.1339,129.00334,772.97705
174.5879,794.26404,129.61545,767.32117
169.34865,795.0005,130.22862,761.6546
164.06955,795.74243,130.84303,755.9774
158.75006,796.49023,129.61545,767.32104
153.38982,797.24365,130.22862,761.65466
147.98831,798.0029,130.8431,755.9774
142.54509,798.76794,131.45857,750.2896
147.98831,798.0028,132.07524,744.5912
142.54509,798.768,132.69315,738.88196
137.05962,799.53894,133.31215,733.16205
131.5314,800.31604,133.9323,727.4315
138.69008,798.40576,134.55363,721.69
120.34479,801.8884,132.69315,738.88196
114.68541,802.68384,133.31215,733.16205
108.981186,803.4857,133.9323,727.4314
134.96722,791.16754,134.55363,721.69
134.25575,785.3013,135.17618,715.93774
133.47337,779.47174,135.79982,710.17456
132.63362,773.67975,136.42468,704.4006
129.00334,772.97705,137.05074,698.6157
130.83803,762.20746,137.67795,692.8198
130.22862,761.6546,140.78966,715.47986
130.84303,755.9774,146.359,715.02563
129.61545,767.32104,151.88467,714.57495
130.22862,761.65466,157.36725,714.1278
130.8431,755.9774,162.80714,713.68414
131.45857,750.2896,168.20494,713.2439
132.07524,744.5912,173.56111,712.80707
132.69315,738.88196,178.87608,712.37354
133.31215,733.16205,184.15039,711.94336
133.9323,727.4315,189.38445,711.5165
134.55363,721.69,168.20494,713.2439
132.69315,738.88196,173.56111,712.80707
133.31215,733.16205,178.87608,712.37354
133.9323,727.4314,184.15039,711.94336
134.55363,721.69,189.38445,711.5165
129.97491,705.1736,194.57877,711.09283
135.79982,710.17456,199.73372,710.67236
136.42468,704.4006,204.84985,710.2551
137.05074,698.6157,209.92752,709.84094
137.67795,692.8198,214.9672,709.42993
134.02007,711.05927,219.96927,709.022
139.4423,712.06274,219.9693,709.022
144.88928,713.08746,224.93427,708.617
150.36284,714.11884,229.86241,708.2151
155.86418,715.1426,234.75429,707.81604
161.39372,716.1444,239.61018,707.42004
166.95131,717.11053,244.43057,707.02686
178.87608,712.37354,244.43057,707.02686
178.14583,718.8827,249.21576,706.6366
189.38445,711.5165,253.9662,706.24915
163.15111,722.6731,258.68222,705.8645
169.01001,723.2772,263.3643,705.48267
174.87837,723.77405,268.01263,705.1035
180.75143,724.155,272.6277,704.7271
189.38445,711.5165,264.0417,700.23065
194.57877,711.09283,264.72028,694.9697
199.73372,710.67236,265.40002,689.6997
204.84985,710.2551,266.08093,684.42065
209.92752,709.84094,266.763,679.13245
214.9672,709.42993,267.44632,673.83514
219.96927,709.022,268.13074,668.52875
219.9693,709.022,268.8164,663.2131
224.93427,708.617,267.44632,673.83514
229.86241,708.2151,268.13074,668.52875
234.75429,707.81604,268.81635,663.2131
239.61018,707.42004,269.50317,657.8883
244.43057,707.02686,270.1912,652.5543
244.43057,707.02686,270.88037,647.2111
249.21576,706.6366,271.57077,641.85864
253.9662,706.24915,272.26236,636.49677
258.68222,705.8645,270.88037,647.2111
275.1911,704.6892,271.57077,641.85864
268.01263,705.1035,272.26236,636.4968
272.6277,704.7271,272.95514,631.1258
264.0417,700.23065,273.64914,625.74536
272.90356,692.7906,274.34433,620.3556
265.40002,689.6997,275.0407,614.9564
266.08093,684.42065,275.73834,609.54785
271.32712,676.25806,276.43716,604.1299
267.44632,673.83514,274.34433,620.3556
268.13074,668.52875,275.04074,614.9564
268.8164,663.2131,275.73834,609.54785
267.44632,673.83514,276.43716,604.1299
265.9317,664.9115,277.13724,598.70245
265.2646,659.58124,277.83853,593.2655
269.50317,657.8883,278.54102,587.81915
270.1912,652.5543,279.24478,582.3631
263.51453,643.70953,279.9497,576.8976
271.57077,641.85864,277.83856,593.2655
272.26236,636.49677,278.54102,587.81915
270.88037,647.2111,279.24472,582.36316
260.18655,638.8007,279.9497,576.8976
260.11847,633.63696,280.6559,571.42255
260.1712,628.4799,281.36334,565.9378
273.64914,625.74536,282.07205,560.4435
274.34433,620.3556,282.78198,554.9395
275.0407,614.9564,283.49313,549.42584
275.73834,609.54785,284.20557,543.90247
276.43716,604.1299,281.36334,565.9378
274.34433,620.3556,282.07205,560.4435
261.5883,614.19073,282.78198,554.9395
262.74258,609.06226,283.49313,549.42584
264.03262,603.9182,284.20557,543.9026
277.13724,598.70245,284.91925,538.36945
266.99622,593.576,285.6342,532.8266
278.54102,587.81915,286.35037,527.2739
279.24478,582.3631,287.06787,521.71155
272.2769,577.90155,287.7866,516.1392
277.83856,593.2655,288.50662,510.55707
278.54102,587.81915,288.50662,510.55707
275.4462,584.2133,289.2279,504.96503
277.54654,578.9019,289.95044,499.3631
279.6749,573.5611,290.67432,493.75122
281.81628,568.1907,291.3994,488.12933
282.07205,560.4435,292.12585,482.4975
286.078,557.3626,292.1259,482.4975
288.16843,551.9058,292.85355,476.85565
290.21255,546.42163,293.58258,471.20374
281.36334,565.9378,294.31287,465.54175
290.47443,563.2336,295.0445,459.8697
292.29153,557.6931,295.77737,454.18744
283.49313,549.42584,296.5116,448.49512
284.20557,543.9026,295.7774,454.18744
284.91925,538.36945,296.5116,448.49512
298.49902,535.288,297.2472,442.79248
299.74362,529.63306,297.98404,437.07977
300.8531,523.9595,298.7222,431.3568
301.82373,518.2685,299.46173,425.62354
288.50662,510.55707,300.2025,419.87994
302.61005,512.4116,300.9447,414.12604
289.2279,504.96503,299.46173,425.62354
303.56448,500.93256,300.20255,419.87994
303.83682,495.17487,300.94467,414.12604
303.97842,489.40588,301.68817,408.36188
303.99536,483.62646,302.433,402.58728
292.1259,482.4975,303.1792,396.8023
292.85355,476.85565,303.9267,391.00684
293.58258,471.20374,304.67557,385.201
294.31287,465.54175,303.1792,396.8023
301.76825,460.19415,303.9267,391.00684
301.2236,454.3659,304.67557,385.201
296.5116,448.49512,305.42578,379.38452
295.7774,454.18744,306.17737,373.55762
297.86044,448.09277,306.93033,367.7202
297.2472,442.79248,307.68463,361.8722
297.98404,437.07977,308.4403,356.0136
295.82175,430.54547,309.19733,350.1443
299.46173,425.62354,306.93033,367.7202
300.2025,419.87994,307.68463,361.8722
300.9447,414.12604,308.4403,356.0136
299.46173,425.62354,309.19733,350.1443
290.94885,418.2834,309.95575,344.2644
290.6316,412.42584,310.71555,338.37384
301.68817,408.36188,311.47668,332.47253
302.433,402.58728,312.23932,326.56042
290.3261,394.8136,313.00327,320.63757
303.9267,391.00684,310.71558,338.37384
304.67557,385.201,311.4767,332.47253
303.1792,396.8023,312.2393,326.56042
289.5172,388.72968,313.00323,320.63757
290.2217,382.88324,313.76855,314.70392
291.0746,377.0337,314.53537,308.75946
306.17737,373.55762,315.30347,302.80408
306.93033,367.7202,316.07306,296.83783
307.68463,361.8722,316.844,290.86066
308.4403,356.0136,317.61636,284.8725
309.19733,350.1443,314.53537,308.75946
306.93033,367.7202,315.3035,302.80408
297.9551,359.85083,316.073,296.83783
299.8472,354.06635,316.844,290.86066
301.83224,348.28363,317.61636,284.8725
309.95575,344.2644,322.3747,286.0827
310.71555,338.37384,327.09656,287.28363
311.47668,332.47253,331.7825,288.47534
312.23932,326.56042,336.43283,289.65814
313.00327,320.63757,341.04797,290.83185
310.71558,338.37384,345.6284,291.99677
311.4767,332.47253,345.6284,291.9969
312.2393,326.56042,350.17435,293.153
313.00323,320.63757,354.68634,294.30054
313.76855,314.70392,359.1647,295.4395
314.53537,308.75946,363.60983,296.57
315.30347,302.80408,368.02206,297.69214
316.07306,296.83783,368.02206,297.69214
316.844,290.86066,372.4018,298.8061
318.8443,298.9187,376.74936,299.91174
314.53537,308.75946,381.06512,301.0094
315.3035,302.80408,385.34943,302.099
316.073,296.83783,389.60263,303.18073
316.844,290.86066,393.825,304.25464
317.61636,284.8725,389.60263,303.18073
322.3747,286.0827,393.825,304.25464
333.62747,294.6316,398.01703,305.3208
338.8788,294.4743,402.17886,306.3792
344.025,294.2578,406.31094,307.43018
349.06085,293.99646,410.4135,308.47357
353.9821,293.70496,414.48697,309.50952
345.6284,291.9969,418.53156,310.5382
350.17435,293.153,410.4135,308.47363
363.53802,291.6388,414.487,309.50952
368.00888,291.37848,418.53156,310.5382
372.35666,291.161,422.5476,311.55963
376.58255,290.9995,426.5354,312.57385
368.02206,297.69214,430.49527,313.58093
380.32205,289.7448,434.4275,314.58105
376.74936,299.91174,438.3323,315.5741
381.06512,301.0094,430.49527,313.581
391.73282,290.30304,434.42746,314.58105
395.33615,290.7107,438.3323,315.5741
398.85056,291.2397,442.21005,316.56036
389.60263,303.18073,446.06104,317.5398
397.28348,290.44476,449.88547,318.51245
400.6404,291.37402,453.68362,319.4784
402.17886,306.3792,457.45584,320.43787
406.31094,307.43018,461.20236,321.39062
410.4135,308.47357,449.88547,318.51245
413.59503,296.37854,453.68362,319.4784
418.53156,310.5382,457.45584,320.43787
410.4135,308.47363,461.20236,321.39062
411.0309,298.20282,464.92337,322.33704
414.27823,300.10394,468.61926,323.27698
417.53958,302.09186,472.29016,324.21063
426.5354,312.57385,475.93637,325.13794
430.49527,313.58093,479.55817,326.05908
434.4275,314.58105,468.61926,323.27698
438.3323,315.5741,472.29016,324.21063
430.49527,313.581,475.93637,325.13794
426.17712,312.2788,479.55817,326.05908
429.8008,314.596,483.15576,326.97406
433.48196,316.90576,486.72943,327.88293
437.22293,319.19568,490.27933,328.78583
449.88547,318.51245,493.8058,329.68268
453.68362,319.4784,497.30896,330.5736
457.45584,320.43787,500.78918,331.4588
461.20236,321.39062,486.72943,327.88293
449.88547,318.51245,490.27933,328.78583
446.02106,328.2025,493.8058,329.68268
450.27274,330.06836,497.30896,330.5736
454.57117,331.8282,500.78918,331.45874
464.92337,322.33704,504.24655,332.33813
463.2876,335.00262,507.6814,333.2116
467.69357,336.40582,511.09384,334.07953
475.93637,325.13794,514.4842,334.94183
479.55817,326.05908,517.85266,335.79846
468.61926,323.27698,521.19934,336.64972
472.29016,324.21063,521.19934,336.64972
475.56827,337.98535,524.5246,337.49542
480.0867,338.6187,527.82855,338.3357
484.57776,339.12378,531.1114,339.1706
489.0324,339.50507,534.3734,340.00024
493.44208,339.76837,537.6147,340.8246
493.8058,329.68268,537.6147,340.8246
497.30896,330.5736,540.83545,341.64374
500.78918,331.4588,544.036,342.4577
486.72943,327.88293,547.2164,343.26654
497.1211,335.24115,550.37683,344.07043
501.2077,334.982,553.51764,344.86914
505.19696,334.67108,556.63885,345.66302
500.78918,331.45874,549.57635,348.89044
504.24655,332.33813,548.77704,353.7033
507.6814,333.2116,547.9789,358.50903
511.09384,334.07953,547.18195,363.30774
514.4842,334.94183,546.3862,368.09912
517.85266,335.79846,545.59155,372.88354
521.19934,336.64972,544.79816,377.66083
521.19934,336.64972,544.006,382.4311
524.5246,337.49542,545.59155,372.88354
527.82855,338.3357,544.79816,377.66083
531.1114,339.1706,544.006,382.4311
534.3734,340.00024,543.2149,387.19427
537.6147,340.8246,542.425,391.95032
537.6147,340.8246,541.6363,396.69952
540.83545,341.64374,540.8487,401.4416
544.036,342.4577,540.06226,406.1767
547.2164,343.26654,541.6363,396.69952
542.1698,343.61694,540.8487,401.4416
553.51764,344.86914,540.0623,406.1767
556.63885,345.66302,539.277,410.90485
539.27075,347.831,538.4929,415.62604
537.97363,352.4502,537.71,420.34027
